UserId,MovieId,Pred_rating
8,42007,2.5
8,43556,2.5
8,43871,1.992878290631558
8,44004,3.5695854005468677
9,1177,2.434287455870199
9,1721,3.093924617931296
9,2125,3.406485506740603
9,2140,2.7749220105066104
9,2391,4.652185990402592
9,2427,5.214578341112873
9,2490,4.325711275245055
9,2539,3.9745318912254417
9,2857,3.116231959028524
10,592,2.949129779293627
10,1101,3.502839968346705
10,1127,3.7570606173470464
10,1210,4.047987166579856
10,1220,3.353917197793775
10,1240,4.099019484104
10,1291,4.464980167152353
10,2406,3.2784195187825977
10,2410,2.5809223803647434
10,3019,3.8084468299419196
11,50,4.483652940877268
11,778,3.9134202035389922
11,923,4.167883146572817
11,1027,4.2599257236546535
11,1408,4.508252068739477
11,2762,4.463821970342302
11,5669,4.3524933596613415
11,26614,4.248780634018196
12,253,2.657349877814509
12,673,0.5743832951686159
12,736,1.1073886118510146
12,737,-1.4386206946870104
12,1032,3.3173879527247356
12,2460,5.209770791054784
12,2668,0.5025288609819816
12,3146,4.867351656095799
12,3176,2.9880503492311554
12,3324,1.0945862601521812
12,3770,1.6011489432683597
12,3773,-0.6797029029111741
12,3780,2.5
13,47,3.737703425443353
13,296,3.8021080316012945
13,527,4.182367747054709
13,587,3.4469534887035067
13,919,3.9670508375287206
13,1265,3.674321838656761
13,2571,4.091773568629975
13,4886,3.96781863782185
13,4993,4.186713238434521
13,58559,3.999979710350189
13,64614,4.040676493652057
14,2394,3.138981745780914
14,2724,2.3550284556405137
14,3114,3.901025461271284
14,3157,2.529064616606931
15,371,1.8335218453553135
15,372,2.291736207031053
15,429,1.1625405922846088
15,520,2.9036787360749363
15,913,3.7200267593317964
15,1100,1.8797968650984576
15,1183,3.1548406856623465
15,1283,3.3943340530435018
15,1289,2.4704349759995923
15,1385,3.61124559392557
15,1502,0.9793796448180032
15,1689,3.822760767646505
15,1752,1.2542783165642981
15,1754,2.9732387693690163
15,1792,1.3601353291864013
15,1816,5.331601378842961
15,1836,4.169332640677588
15,1862,-0.8705237529596817
15,1895,2.318365832993329
15,2025,-0.7601030561871651
15,2269,4.2233674430117745
15,2282,3.7343244503382476
15,2334,3.8027691622145214
15,2387,3.5376231827054134
15,2406,2.534688423971883
15,2413,2.4821387755591333
15,2539,2.0447504658211253
15,2568,1.5450730465841602
15,2717,2.1890882003263026
15,2718,2.4139574584676113
15,2976,5.187090277750832
15,3146,2.52113417421619
15,3285,2.2973090443933697
15,3316,3.5206240569431935
15,3476,4.107492307577386
15,3484,1.2189829881219332
15,3552,3.684525760222315
15,3577,2.5
15,3707,0.6060843855402744
15,3728,3.115902347338246
15,3755,2.4119449879311734
15,3968,2.7497727263140197
15,4007,2.9594049899504578
15,4019,2.3167140834649507
15,4388,2.148837381830212
15,4642,3.8507433101977355
15,4823,1.4079291748611285
15,4914,5.164174006441058
15,4958,1.4372367596920936
15,4992,0.42202831274874786
15,5000,2.5
15,5110,2.3732335583544124
15,5171,3.3743976500140374
15,5291,2.5542723208669225
15,5296,1.0411794346137797
15,5299,2.8896350589178708
15,5308,2.2725585401154795
15,5346,2.1816144491046963
15,5364,1.7596996335443555
15,5620,3.3047917053733906
15,5816,1.8368552111922445
15,5959,4.813603932754877
15,6037,2.5
15,6059,3.1101433007471186
15,6155,2.9067811946648665
15,6157,0.03885895012189744
15,6188,1.1599419491033451
15,6283,2.7056500994971193
15,6287,1.5980949014103931
15,6433,3.4538071409691193
15,6586,0.3658853717561348
15,6754,0.44930854821294197
15,6773,0.656014118248474
15,6879,1.339692238736313
15,6885,2.5
15,6944,2.5155768561296483
15,7010,0.5511035535102531
15,7034,3.434280130663734
15,7173,1.8990388421750783
15,7325,2.5403594395698703
15,7346,2.2813020653916345
15,7444,2.050951637369826
15,7445,3.876581327373569
15,7451,2.748827730498626
15,8264,3.0262923936139563
15,8464,2.2804710236162915
15,8531,2.5
15,8781,2.667162527201377
15,8917,3.3339581719898486
15,26587,3.292312529517818
15,30812,3.0425763623093633
15,30825,2.477884948167476
15,34150,0.3873916955047134
15,36529,3.077370913084106
15,37386,0.008599236137668331
15,37741,1.615142395425015
15,40583,2.7870100951973855
15,40815,1.8276459215223602
15,44004,2.3834737653985627
15,44555,2.755602184767191
15,44788,2.0788940699704956
15,45447,1.2493913411512088
15,45517,1.3999045825307435
15,45672,0.9761837807012217
15,45720,2.2594577911019353
15,45722,1.2773692924795081
15,45728,3.33843394056624
15,46970,1.7970406713552243
15,47999,1.7054822413707784
15,48043,3.7321452638505583
15,49286,2.36723640723959
15,50851,3.0486895877437608
15,52604,3.5204038974671654
15,53322,1.7610955219160225
15,53464,0.933229046693685
15,54001,1.502383165026401
15,54272,1.2941132928560426
15,55247,2.2573044826781747
15,55442,1.9988621579125976
15,55830,3.7352989154098566
15,56174,2.314450142178067
15,56563,2.5
15,56775,1.3844772072974116
15,56782,2.5170179048504275
15,57368,2.079549862214607
15,59126,2.9922890359696614
15,60074,1.154870756228973
15,62434,4.821175253019701
15,64839,2.3822337505505904
15,64957,2.2601275208706317
15,65802,0.11253392536096607
15,66203,2.972577243281207
15,66596,2.5
15,67087,1.5220723269384804
15,68324,2.5
15,69436,2.5
15,69524,0.9361503871225119
15,70862,3.8687060455883793
15,71264,2.085822631573046
15,71282,0.8978174415806679
15,71462,1.9819990767810896
15,71535,2.459479658446426
15,71838,-2.2811454440298666
15,76077,0.7212001318164325
15,78209,-1.3447291440048987
15,78574,2.460684209472713
15,79185,-1.356970713592783
15,79242,2.537503493843008
15,80126,1.6479536629581857
15,80862,2.794096865660478
15,81834,2.0339380557075604
15,82854,0.7593998164744881
15,83827,2.5
15,84374,1.1769390639936015
15,86833,3.47128815754646
15,86882,1.6314685472870898
15,86898,2.5
15,86911,2.3955895825141105
15,87222,1.5685472043390605
15,87485,0.18827574832143235
15,87869,2.864646329380374
15,87930,2.5
15,88125,2.4794051849206524
15,89470,4.097930048110554
15,90870,2.5
15,92420,2.3307390594140314
15,93721,0.6169493086312343
15,95199,2.5
15,96737,3.5305879997172926
15,97913,3.1225696789806747
15,97938,0.9742305503570816
15,98122,2.5520413623296423
15,98154,2.9336748232996297
15,98809,2.094864833618802
15,99007,2.1681651941831612
15,99112,2.5950409491694693
15,99114,2.0113554669095484
15,100083,2.5
15,100383,3.211078137729544
15,100581,2.5
15,101112,0.18282929702339024
15,101362,0.25596104631870586
15,101864,3.618620780583467
15,102123,-0.24887607717299431
15,102125,2.115288028689167
15,102880,-1.7710979985363078
15,102903,1.0219913611615068
15,103249,2.1389156017010977
15,103253,2.5475062781916233
15,103372,2.5
15,103810,2.3029833064379224
15,104211,2.5
15,104241,1.9140309403875482
15,104272,2.5
15,105504,2.907210919836813
15,106072,2.169704582560324
15,106782,3.5760470826049335
15,106916,3.035590174355518
15,106920,3.276563671614942
15,107348,0.931205156554376
15,107406,2.637502776000906
15,107910,2.5
15,108188,0.18282929702339024
15,108190,2.908231915813695
15,108689,2.5
15,108729,-0.029998687235307298
15,108932,2.1304183803072614
15,108945,4.731723319477212
15,109187,5.346089273568333
15,109374,1.8955227258573273
15,109487,3.8493084987318666
15,109673,1.962938184177472
15,109687,2.5
15,109848,2.855004228284489
15,110102,2.157320146598057
15,110127,0.9384867806510817
15,110553,1.8478530703188913
15,110730,4.055773594365753
15,110771,2.5
15,111228,2.5
15,111360,1.0039000852644393
15,111362,2.9630954264197964
15,111364,2.3836627198153186
15,111443,2.133206079066105
15,111622,2.9496862949417517
15,111759,3.30160948409621
15,111781,2.6033241265898175
15,112138,1.8818515522317432
15,112171,1.4412777371337906
15,112183,2.5677241929402475
15,112370,0.3190051702912053
15,112552,2.3857343755666527
15,112556,3.482906959240573
15,112623,2.7933775515510955
15,112788,2.5
15,112852,2.7320974859997067
15,112940,2.5
15,113345,1.9727550974285983
15,113348,1.2760206811648211
15,113378,1.0997320802544186
15,113741,2.76185717185763
15,114180,2.588258112440848
15,114635,1.5054812856358475
15,115149,2.7431169667549082
15,115502,2.5
15,115569,2.4508655412400655
15,115617,1.9975014159529496
15,115713,2.533301176385806
15,116161,1.9140309403875482
15,116797,3.018925065769463
15,116799,2.5
15,116823,2.504188912621853
15,116897,1.4385957165024292
15,117176,1.7191298976991334
15,117529,1.0471086829400196
15,117533,2.3641622865368195
15,118696,1.5849863480514346
15,119141,-0.1377061856594084
15,119145,0.9555297460084136
15,120466,1.9727550974285983
15,120799,2.3196710850412465
15,121171,2.5
15,121231,4.928794379604556
15,122882,4.641502239942002
15,122886,1.5404774916451656
15,122890,2.5
15,122892,2.1437846110463163
15,122900,2.9897741667325235
15,122902,-1.4677540023668598
15,122904,0.6422691753579715
15,122920,3.263515077643834
15,122924,2.3673061861919997
15,127136,2.5
15,128360,2.8353892176012563
15,129937,2.5
15,130452,2.5
15,130490,2.2673078354842033
15,130576,2.5
15,130634,1.5950258107761848
15,131013,2.1077829888246353
15,132046,0.5426324168404193
15,132480,2.5
15,132796,1.9019876512499292
15,132961,2.5
15,134130,3.1931410313184108
15,134368,1.7246764389028022
15,134393,0.7945496185529679
15,134853,2.6033559290748483
15,135133,2.5833947332549294
15,135436,2.5192309145816494
15,135567,2.5
15,135569,2.5
15,136020,1.2862889635354178
15,136562,1.3791809640826216
15,136864,3.253020076206906
15,137337,2.5
15,137857,1.4021646316338785
15,138036,2.921428121504739
15,139385,1.7181608061478741
15,139644,4.358464800267083
15,139757,1.8818515522317432
15,139855,2.5
15,140110,1.8730176572118973
15,140174,3.6157522426451285
15,140267,3.402207675373329
15,140711,0.9269745889586996
15,140928,2.5
15,142488,4.518778590873957
15,142507,2.5
15,143385,1.5774352881383402
15,145839,2.5
15,145935,2.5192309145816494
15,146656,1.8818515522317432
15,148626,0.6333743949436473
15,149352,0.7945496185529679
15,149354,2.76185717185763
15,149406,2.450673632001232
15,152057,2.5
15,152077,3.526002293103169
15,152079,2.5
15,152081,2.2373676392511737
15,155820,2.5
15,156607,1.357561151315975
15,156609,2.5
15,157200,2.5
15,157296,2.5192309145816494
15,157667,2.5
15,158238,2.5
15,158528,2.5
15,159093,2.5
15,159690,2.5
15,159755,2.5
15,159858,2.5
15,159972,2.5
15,160080,2.5
15,160271,2.5
15,160563,2.0153847563867573
15,160565,2.5
15,160567,2.5
15,161155,2.5
16,50,4.828353598183762
16,318,5.014419708947511
16,527,4.796565774426053
16,1961,4.287140465826449
16,4995,4.338225702801999
16,6016,4.405191579564789
17,260,4.186124895795027
17,482,3.967362911102219
17,714,6.84347403833894
17,931,4.034245308467946
17,1077,3.8888400816658155
17,1218,4.563893363593652
17,1240,4.18292720675179
17,1298,0.33946800841903446
17,1570,2.5
17,1674,3.809752090930516
17,2110,2.2665837658398873
17,2117,4.139086940195851
17,2159,5.63551911323365
17,2204,3.1571213984667383
17,2232,5.211868298115554
17,2677,2.548943379940048
17,2707,3.4054363843493354
17,2726,4.19222727293266
17,3018,4.355357903948888
17,3267,2.9790611939775964
17,4210,3.7420120841211864
17,4552,5.2780389638968686
17,4645,2.5
17,4725,2.5
17,4975,2.9940089007944826
17,5054,1.9909842018814596
17,5072,5.748893777723355
17,5105,2.760851923560889
17,5254,2.8309363996394374
17,5266,2.264658641436128
17,5316,1.8389467402221298
17,5388,4.157560251354179
17,5630,3.091403005508088
17,5686,4.429506993277586
17,5903,3.4758311086773865
17,5949,2.5
17,6059,2.834504158650194
17,6140,2.8890059931594982
17,6197,2.6390194819484343
17,6214,4.563740127722381
17,6281,2.3994922930265954
17,6322,3.175116570774679
17,6323,3.762036918349672
17,6530,2.241230661832893
17,6538,2.6935496121778844
17,6584,1.3488631771710455
17,6666,5.1079010473141455
17,6790,3.8028845750754896
17,6975,4.462351345060755
17,6979,3.7929250616426256
17,7003,1.3717917514508446
17,7044,4.323093829547111
17,7068,1.8912314570318483
17,7123,4.751022538445634
17,7163,2.3143084791879556
17,7371,4.805751664941594
17,7445,3.1876840588864503
17,7771,3.7783113060288454
17,7827,3.688636019764406
17,7991,3.429868962094627
17,8195,2.891353527686861
17,8477,4.853890257475561
17,8644,2.0572307798637794
17,8781,3.5485449023500166
17,8865,2.768756220550936
17,8928,2.5
17,27604,4.565727333300256
17,27788,4.393742124472535
17,31952,2.5
17,33004,2.324908738834825
17,33615,2.6636048310717495
17,33683,2.8890059931594982
17,34048,1.9042990749913402
18,81,2.3897600226728124
18,85,3.680963476832855
18,86,3.641951577525403
18,92,4.427322320393863
18,640,2.6691559040396324
18,748,2.7434267563044408
18,765,2.3912601809001712
18,785,2.849678849810219
18,818,1.9811835664236286
18,849,2.7512243236059746
18,880,1.7435941010477825
19,2,2.7543655409814285
19,3,2.560001034287073
19,23,2.1387349178473514
19,48,2.355864691234026
19,64,2.660430989027518
19,110,3.6245174999847087
19,122,2.5387259274218215
19,145,3.264389075707525
19,153,2.519164079425421
19,160,1.8503982384056048
19,166,2.6615301248029306
19,172,2.63198216878602
19,179,2.6494599053203363
19,196,2.5851242330846413
19,208,1.8690575438945443
19,209,2.1338708534463504
19,231,2.9748812407204834
19,249,3.1516862316759315
19,261,3.661201932780272
19,266,3.613689976351
19,276,0.9245637168861887
19,292,2.4046441114402413
19,293,4.005350231486625
19,316,2.830745408046077
19,318,4.32596007155564
19,333,2.7838729864063643
19,337,3.8774308646637334
19,339,3.2015960027442523
19,344,2.597246268848112
19,349,3.310834402164625
19,350,3.0997639591538677
19,357,3.6695012454091174
19,364,3.648038804524968
19,367,2.9683333273176267
19,379,2.9451776253384585
19,383,3.4421806977234426
19,407,1.9159959386591456
19,423,2.9770749693863205
19,429,1.9918244974281905
19,434,2.7969525432188513
19,445,2.7373095152356735
19,450,2.5896169928793302
19,451,4.42868710070767
19,454,3.0368450446506223
19,464,3.1253883060307732
19,465,2.4832214748427344
19,468,3.36563075100631
19,479,3.3804437890748695
19,491,3.2847420320170637
19,500,3.197528011273035
19,504,2.0966012602566644
19,509,4.08084863824676
19,513,2.7474101291410715
19,519,1.7550143174746669
19,520,2.972016402884182
19,547,2.104519643955167
19,580,2.5
19,586,2.7168397112712017
19,588,3.521443983240311
19,595,3.9210477771842447
19,597,2.90953373517417
19,674,2.793161017917848
19,724,2.7201760531539385
19,891,2.367359109985953
19,966,2.5
19,982,3.789528884630288
19,1013,2.9051378698803982
19,1022,3.6792066024635743
19,1082,3.8942871192741135
19,1088,2.7132232710634003
19,1091,2.7489257914721206
19,1126,2.938876131363271
19,1127,3.3456297935572845
19,1320,2.9191701019915026
19,1327,2.94295773241636
19,1332,4.006885487904003
19,1334,2.8568347713287805
19,1336,3.0504926672535913
19,1371,3.0573804371565987
19,1373,2.144614518107134
19,1377,2.8865205162355343
19,1381,2.5169443427177147
19,1382,1.8899703828681433
19,1388,2.715981403758564
19,1389,2.30066516521121
20,34,3.8543123940490496
20,231,2.611966149669759
20,367,3.6358930460387313
20,497,3.6702705899657957
20,500,3.749064165500563
20,597,3.4069994807605433
20,1097,3.540901905671017
20,1247,3.273258654292068
20,1269,4.131745178178757
20,1293,4.256383462162393
20,1580,3.858885376561009
20,2690,3.7137740290743864
20,2762,3.689140683336179
20,2908,1.6218212104600092
20,3406,3.207606739140523
20,6385,3.215239190636794
20,38038,2.0647019981486903
20,54259,3.3229777458375054
20,59784,1.7949709707510237
20,64285,3.5140217296575216
21,288,3.2280932610365376
21,379,3.0535912495268995
21,393,2.2062364947260686
21,918,3.6031839944663293
21,945,3.6269981086327174
21,948,3.8281548434337354
21,952,3.2419498085622465
21,1031,2.933135127052088
21,1088,3.6782382037826267
21,1091,2.455819584029973
21,1124,3.35890212140432
21,1127,3.4988887587826447
21,1135,3.7382013655158484
21,1173,1.2919863659230892
21,1206,3.3919237281768235
21,1246,3.725532851267838
21,1295,2.6400914184083764
21,1298,4.6096085659092445
21,1320,2.75593945456394
21,1327,3.561987791226021
21,1334,2.9227175084188097
21,1345,3.1556462575463113
21,1346,3.087558716620709
21,1350,3.074456367598561
21,1370,3.3409803873163177
21,1371,2.8696518079601923
21,1372,2.9821341204183156
21,1373,2.7931688455503796
21,1375,3.3178292839132517
21,1380,3.493427560177075
21,1388,2.775692094190262
21,1395,3.087138221370683
21,1427,2.4091232262624835
22,163,3.796476735957288
22,208,2.720189113602043
22,355,1.5672996847454939
22,485,2.994480931817904
22,586,2.9117201647404656
22,593,3.625799879095501
22,1097,3.478106818437631
22,1215,3.67639447815972
22,1263,2.5165272126663965
22,1580,3.25067974750994
22,1693,3.9666417934189564
22,1769,2.9385264368803536
22,1917,2.668359855293769
22,2011,3.7891280129469376
22,2288,3.558759781479926
22,2301,3.5154464603610167
22,2340,1.9834399149016093
22,2402,3.3016340860080806
22,2459,2.8564062162779074
22,2605,2.8044137664728144
22,2616,2.116579510166291
22,2617,3.447109317384701
22,2672,3.4931736589564726
22,2712,3.225823985107862
22,2881,3.284527759077772
22,2953,3.3470018073014556
22,3033,3.6179496747588207
22,3082,2.952542272458298
22,3285,3.6160618655183363
22,3438,3.7850669085841275
22,3527,3.2787419057095626
22,3697,2.255936129662952
22,3826,3.384617437491954
22,3868,3.611587891738549
22,3977,2.927393428865031
22,3999,1.8350064968490836
22,4015,1.7203690446055568
22,4027,3.647156158310903
22,4239,3.5117962589671023
22,4370,3.5385194670965205
22,5266,3.0023075070309524
22,5400,3.6635596081612345
22,6754,3.63422617293309
22,31184,2.5
23,1,3.8979798711800964
23,6,3.9472726032200978
23,11,3.1909919581460198
23,32,4.125762710086288
23,34,3.179012107244382
23,62,3.2100549027524927
23,104,3.436021649880736
23,185,2.7801308674109073
23,300,3.537418291954528
23,306,4.113155105713599
23,307,4.192437328773444
23,431,3.600131381751528
23,471,3.6648010077596402
23,535,4.128952793329313
23,586,2.903214072089259
23,588,3.3441900906306508
23,589,4.072207517398692
23,597,3.089014495598793
23,670,1.8443804353268507
23,909,4.434648451206263
23,910,3.7058017261395158
23,920,3.798348265837916
23,924,3.8988580829438604
23,965,3.760336513023688
23,1078,3.127655491424033
23,1080,4.0005825394471595
23,1185,3.7352674126002183
23,1199,4.111527659587177
23,1227,4.420743268657217
23,1231,3.890182257831998
23,1232,3.7553985217243966
23,1233,3.644595641777638
23,1240,4.034733878450252
23,1246,3.857045929523955
23,1254,3.891961822423199
23,1256,3.8043255449344606
23,1262,4.3654631577850305
23,1263,3.692748855590385
23,1265,3.9430778678073017
23,1281,3.8650517133653235
23,1291,4.060621163496123
23,1348,4.081862640555512
23,1380,3.31721946415791
23,1391,3.2420596916152373
23,1464,3.695864780319213
23,1527,3.4440882330500173
23,1556,1.7600246364790253
23,1873,2.939324030077289
23,1900,4.0924486998377425
23,1949,4.05594483616054
23,2132,4.0898446882076644
23,2174,3.6487769219785076
23,2178,3.6837548973118612
23,2324,3.988131135152348
23,2360,3.6819896431270656
23,2394,2.8320930811665543
23,2424,2.3915065031091913
23,2467,4.422763872515864
23,2502,4.1384683536499045
23,2539,3.6153452165209625
23,2542,4.214560187477465
23,2571,4.271165589879933
23,2599,3.678333315621135
23,2600,2.825191530444611
23,2617,3.2112402939066946
23,2716,3.8381189624439465
23,2729,3.582567730671075
23,2746,3.0368124103405965
23,2762,3.9736700735421184
23,2952,4.071860594022265
23,2959,4.380904750523875
23,2987,3.779576445574599
23,3019,3.477631567674223
23,3267,3.251501888513946
23,3415,4.035903645448876
23,3448,3.8027179516685887
23,3510,3.4109487680311137
23,3671,4.192344875393729
23,3730,4.1274824263542165
23,3741,3.3484683067206786
23,3989,3.856151922285483
23,4008,3.499275472258597
23,4011,4.132587064831274
23,4148,3.550825159291527
23,4267,3.002031914709361
23,4310,2.7900015999085452
23,4458,3.624364493069219
23,4848,3.677250946317157
23,4878,4.302336774640025
23,4886,3.8519565807917324
23,4976,1.6544529837790396
23,4978,2.875382053741733
23,5073,3.192157803094781
23,5222,3.2551850620050677
23,5299,3.272433853838523
23,5304,3.9195129925962564
23,5377,4.019535517728969
23,5388,3.496846050464028
23,5502,2.733257156564477
23,5881,2.433569143338952
23,5949,2.5
23,5954,3.8105399042276744
23,6008,3.342436944662876
23,6197,2.006553496694945
23,6214,4.605607048553361
23,6323,3.670419471073096
23,6404,2.5
23,6537,2.8464637286513117
23,6552,3.7912393161534297
23,6599,2.5
23,6620,3.291871965578725
23,6641,3.6954914283936264
23,6796,3.959073436292133
23,6944,3.2560891045219336
23,6954,4.555804534170599
23,6975,4.100469236174311
23,7038,2.504831843558847
23,7147,3.8958648077531537
23,7161,2.35128573581731
23,7323,3.5136161680861338
23,7371,4.258316912364444
23,7569,3.439350583169235
23,7759,2.5
23,8507,3.4984763603966478
23,8656,3.635592723320814
23,8910,3.603016257977573
23,8966,3.3063093179968144
23,25753,2.5
23,25805,4.001053092348712
23,26729,2.7310061868044557
23,27317,3.904221381967616
23,30793,2.9889824438454866
23,31101,2.5
23,32587,4.2389178330224695
23,32892,2.5
23,33794,4.123899288437997
23,36517,3.235240984947201
23,36529,3.978712653844787
23,37733,2.8251711243606135
23,39869,3.5015429550514527
23,41863,2.2059372404559285
23,42004,3.620817545847316
23,42734,3.1441571160759905
23,45447,3.4447494160218763
23,45722,3.1759771533265626
23,48385,3.567007011591393
24,36,4.269520576779433
24,81,2.4527781146862493
24,610,3.513812813209338
24,1034,4.956437906262835
24,1161,4.4862677670027455
25,78,1.2847489468162587
25,842,2.839202607386694
25,1354,1.2633398410004117
25,1358,3.835804134956367
25,1409,2.4866411455169732
25,1483,5.303898639003067
26,1,3.280388145809127
26,47,4.054523717410405
26,50,4.40059145450961
26,153,2.7221518222713126
26,165,3.2882902056556347
26,260,4.074846299905522
26,316,3.1449706808582625
26,344,2.0255850869850773
26,367,2.5504226390773974
26,377,3.0857045019686176
26,380,3.504625962650753
26,457,3.268056984912667
26,500,2.8595678801129663
26,589,3.7478711602210795
26,608,3.3672033837634685
26,648,3.2659699547031575
26,733,3.3344838110577153
26,780,2.133202357021211
26,858,3.9890713401904776
26,1089,3.900042101734911
26,1196,4.228983675695641
26,1198,4.048383145212123
26,1580,3.1573969390434593
26,1653,3.2677302937218737
26,2329,3.8964730993563523
26,2355,2.8436202015085135
26,2858,3.44517677212809
26,3114,3.5771373970770965
26,5608,4.588604712317967
26,5952,4.145825193657901
26,7323,2.002133018923242
26,7361,3.7103801717178944
26,38038,3.6732232304302297
26,53129,4.005409103984016
26,55280,3.4181205344661003
27,1213,3.8846159974714656
27,1610,4.104689112846927
27,1704,4.5465381487376035
27,2356,1.8948002495730396
27,2502,4.080885904929591
28,345,3.417632256452684
28,899,5.056869916236168
28,908,4.532426081317777
28,909,3.932411774697165
28,933,4.787470940786184
28,1206,4.007512578851557
28,1252,4.084203889613058
28,1674,3.241574708936791
28,2300,4.306559800824655
28,2406,4.1557122260262505
29,2571,4.57050925317605
29,6365,3.259668921804735
29,6502,4.388624165872681
29,6934,2.256343923128611
29,58559,5.211831422541167
30,34,4.277930572997555
30,45,3.8621541735985203
30,70,2.618555640347187
30,1114,3.1062740346831923
30,1517,3.4173850541241766
30,1882,2.483375473119417
30,2023,3.3745942417919905
30,2268,4.430897265687761
30,2617,3.6527197706026238
30,2782,3.3510750978675934
30,2912,4.113381308464616
30,3038,4.893868679070923
30,3082,4.047360114612279
30,3107,3.4268698847439722
30,3421,4.419499967868073
30,3812,2.798316460390246
30,3897,4.549743057858279
30,4012,3.5351129708824702
30,4014,4.798592149550311
30,4018,3.930506494854152
30,4022,4.150486746749191
30,4025,3.7910057176358443
30,4088,2.5
30,4122,2.5
30,4146,2.5
30,4226,4.074388369172535
30,4306,4.5432913707733675
30,4322,4.094863955761414
30,4333,2.2148326482367997
30,4352,3.6754383558839456
30,4354,2.5
30,4396,3.990879784521626
30,4409,3.208252126122272
30,4410,4.251780387248877
30,4482,2.9082423278740674
30,4487,2.0794787164493442
30,4489,3.962240774855209
30,4491,2.5
30,4496,3.2306599146517865
30,4498,2.5
30,4499,3.420091672306028
30,4503,3.632744978242484
30,4526,3.5294675713112573
30,4528,2.5
30,4564,0.8808426887222907
30,4570,4.282480513004493
30,4573,2.5
30,4700,4.066063065292436
30,4728,-0.32864290298025667
30,4733,4.141698557579156
30,4751,2.5
30,4776,3.933485613548642
30,4787,4.719857686021836
30,4803,3.001988851608718
30,4830,2.5
